"acceptance_rate","act_avg","act_range","business_rep_score","city","control","cost_after_aid","engineering_rep_score","enrollment","hs_gpa_avg","id","is_public","is_ranked","is_tied","name","pct_receiving_aid","profile_url","rank_display","rank_numeric","ranking_year","region","sat_avg","sat_range","school_type","source","state","tuition","url_name","zip"
"80","26",,"3.1","Omaha","private","40377",,"4647","3.9","2542","false","true","true","Creighton University","40","https://www.usnews.com/best-colleges/creighton-university","#117","117","2026",,"1243",,"national-universities","usnews.com","NE","50960","creighton-university","68178"
"66","23",,"2.8","Elon","private","42825","2.9","6452","3.9","2927","false","true","true","Elon University","29","https://www.usnews.com/best-colleges/elon-university","#117","117","2026",,"1130",,"national-universities","usnews.com","NC","48723","elon-university","27244"
"87","25",,"3.1","Fairfax","public","52493","2.6","28331","3.7","3749","true","true","true","George Mason University","22","https://www.usnews.com/best-colleges/gmu","#117","117","2026",,"1160",,"national-universities","usnews.com","VA","39212","gmu","22030"
"55","26",,"2.5","Chicago","private","32443","2.7","3135",,"1691","false","true","true","Illinois Institute of Technology","67","https://www.usnews.com/best-colleges/illinois-institute-of-technology","#117","117","2026",,"1180",,"national-universities","usnews.com","IL","53398","illinois-institute-of-technology","60616"
"89","21",,"3","Ames","public","34791","3.2","25628","3.8","1869","true","true","true","Iowa State University of Science and Technology","31","https://www.usnews.com/best-colleges/iowa-state-university","#117","117","2026",,"1120",,"national-universities","usnews.com","IA","30140","iowa-state-university","50011"
"36",,,"3.3","San Diego","public","41718","2.6","34637",,"1151","true","true","true","San Diego State University","21","https://www.usnews.com/best-colleges/san-diego-state-university","#117","117","2026",,,,"national-universities","usnews.com","CA","22500","san-diego-state-university","92182"
"45","25",,"3","Orlando","public","32889","2.8","59649","3.9","3954","true","true","true","University of Central Florida","20","https://www.usnews.com/best-colleges/ucf","#117","117","2026",,"1200",,"national-universities","usnews.com","FL","24076","ucf","32816"
"77","28",,"3.1","Denver","private","41347","2","6619","3.7","1371","false","true","true","University of Denver","39","https://www.usnews.com/best-colleges/university-of-denver","#117","117","2026",,"1190",,"national-universities","usnews.com","CO","63246","university-of-denver","80208"
"88","26",,"2.9","Durham","public","39118","2.4","11365","3.6","2589","true","true","true","University of New Hampshire","54","https://www.usnews.com/best-colleges/university-of-new-hampshire","#117","117","2026",,"1090",,"national-universities","usnews.com","NH","40844","university-of-new-hampshire","03824"
"46",,,"2.6","Long Beach","public",,"3.4","35843","3.7","1139","true","true","true","California State University, Long Beach",,"https://www.usnews.com/best-colleges/california-state-university-long-beach","#127","127","2026",,,,"national-universities","usnews.com","CA","19856","california-state-university-long-beach","90840"
"69","24",,"2.7","Albany","public","35792","2.3","12666","3.7","2835","true","true","true","University at Albany--SUNY","59","https://www.usnews.com/best-colleges/suny-albany","#127","127","2026",,"1150",,"national-universities","usnews.com","NY","31826","suny-albany","12222"
"86","21",,"3.7","Tucson","public","40811","3.2","45025","3.5","1083","true","true","true","University of Arizona","35","https://www.usnews.com/best-colleges/university-of-arizona","#127","127","2026",,"1150",,"national-universities","usnews.com","AZ","39903","university-of-arizona","85721"
"72","25",,,"Baltimore","public","38349","2.6","10767","3.9","2105","true","true","true","University of Maryland Baltimore County","64","https://www.usnews.com/best-colleges/umbc","#127","127","2026",,"1240",,"national-universities","usnews.com","MD","31225","umbc","21250"
"60","26",,"3.5","Columbia","public","45050","2.5","30187","3.7","3448","true","true","true","University of South Carolina","22","https://www.usnews.com/best-colleges/university-of-south-carolina","#127","127","2026",,"1180",,"national-universities","usnews.com","SC","37376","university-of-south-carolina","29208"
"40","30",,"2.5","Worcester","private","31884",,"2266","3.8","2139","false","true","true","Clark University","63","https://www.usnews.com/best-colleges/clark-university","#132","132","2026",,"1288",,"national-universities","usnews.com","MA","60740","clark-university","01610"
"60",,,,"New York","public","39329","2.5","12982","3.4","2688","true","true","true","CUNY--City College","55","https://www.usnews.com/best-colleges/cuny-city-college","#132","132","2026",,"1070",,"national-universities","usnews.com","NY","19010","cuny-city-college","10031"
"82","27",,"3.2","Chicago","private","42066","3.1","12538","3.9","1710","false","true","true","Loyola University Chicago","59","https://www.usnews.com/best-colleges/loyola-university-chicago","#132","132","2026",,"1170",,"national-universities","usnews.com","IL","56060","loyola-university-chicago","60660"
"81","25",,,"Philadelphia","private","37945",,"3772","3.7","12393","false","true","true","Thomas Jefferson University","74","https://www.usnews.com/best-colleges/thomas-jefferson-university","#132","132","2026",,"1160",,"national-universities","usnews.com","PA","49450","thomas-jefferson-university","19107"
"88","23",,"3","Birmingham","public","41805","2.4","11959","3.8","1052","true","true","true","University of Alabama at Birmingham","23","https://www.usnews.com/best-colleges/university-of-alabama-at-birmingham","#132","132","2026",,"1210",,"national-universities","usnews.com","AL","29480","university-of-alabama-at-birmingham","35294"
"74","23",,"3.1","Houston","public","34529","2.8","39257","3.5","3652","true","true","true","University of Houston","30","https://www.usnews.com/best-colleges/university-of-houston","#132","132","2026",,"1160",,"national-universities","usnews.com","TX","27776","university-of-houston","77204"
"65","30",,"2.9","Burlington","public","39597","2.3","12276",,"3696","true","true","true","University of Vermont","39","https://www.usnews.com/best-colleges/university-of-vermont","#132","132","2026",,"1290",,"national-universities","usnews.com","VT","47554","university-of-vermont","05405"
"91","21",,"2.8","Fullerton","public","33319","3","38597","3.4","1137","true","true","true","California State University--Fullerton","4","https://www.usnews.com/best-colleges/california-state-university-fullerton","#139","139","2026",,"860",,"national-universities","usnews.com","CA","18438","california-state-university-fullerton","92831"
"33","29",,"2.9","Fairfield","private","50471","2.6","5391","3.8","1385","false","true","true","Fairfield University","34","https://www.usnews.com/best-colleges/fairfield-university","#139","139","2026",,"1260",,"national-universities","usnews.com","CT","60410","fairfield-university","06824"
"71","23",,"2.3","Stockton","private","35925","2.7","3249","3.6","1329","false","true","true","University of the Pacific","67","https://www.usnews.com/best-colleges/university-of-the-pacific","#139","139","2026",,"1183",,"national-universities","usnews.com","CA","58844","university-of-the-pacific","95211"
"92","22",,"2.9","Richmond","public","39144","2.5","21210","3.6","3735","true","true","true","Virginia Commonwealth University","41","https://www.usnews.com/best-colleges/virginia-commonwealth-university","#139","139","2026",,"1010",,"national-universities","usnews.com","VA","39714","virginia-commonwealth-university","23284"
"77","25",,"2.5","Potsdam","private","39738","2.5","2296","3.8","2699","false","true","true","Clarkson University","69","https://www.usnews.com/best-colleges/clarkson-university","#143","143","2026",,"1200",,"national-universities","usnews.com","NY","61148","clarkson-university","13699"
"75","25",,"3.1","Oxford","public","52930","3.2","16816","3.8","7104","true","true","true","Miami University--Oxford","11","https://www.usnews.com/best-colleges/miami-university","#143","143","2026",,"1220",,"national-universities","usnews.com","OH","40460","miami-university","45056"
"77","24",,"3","Corvallis","public","45782","3","31253","3.7","3210","true","true","true","Oregon State University","41","https://www.usnews.com/best-colleges/oregon-state","#143","143","2026",,"1140",,"national-universities","usnews.com","OR","40077","oregon-state","97331"
"61","24",,,"New York","private","33908",,"4872","3.2","10142","false","true","true","Touro University","50","https://www.usnews.com/best-colleges/touro-university","#143","143","2026",,"1218",,"national-universities","usnews.com","NY","23100","touro-university","10036"
"65","26",,"2.7","Dayton","private","28899","2.3","7737",,"3127","false","true","true","University of Dayton","53","https://www.usnews.com/best-colleges/university-of-dayton","#143","143","2026",,"1200",,"national-universities","usnews.com","OH","50610","university-of-dayton","45469"
"93","20",,"3.3","Lawrence","public","33081","2.7","22085","3.7","1948","true","true","true","University of Kansas","34","https://www.usnews.com/best-colleges/university-of-kansas","#143","143","2026",,"1070",,"national-universities","usnews.com","KS","30432","university-of-kansas","66045"
"93","21",,"3.3","Lexington","public","51168","2.7","25534","3.6","1989","true","true","true","University of Kentucky","15","https://www.usnews.com/best-colleges/university-of-kentucky","#143","143","2026",,"1070",,"national-universities","usnews.com","KY","35164","university-of-kentucky","40506"
"80","21",,"2.9","Charlotte","public","34051","2.4","24868","3.5","2975","true","true","true","University of North Carolina at Charlotte","30","https://www.usnews.com/best-colleges/university-of-north-carolina-at-charlotte","#143","143","2026",,"1140",,"national-universities","usnews.com","NC","22274","university-of-north-carolina-at-charlotte","28223"
"89",,,"3.1","Fort Collins","public","50428","2.8","26221","3.7","1350","true","true","true","Colorado State University","17","https://www.usnews.com/best-colleges/colorado-state-university","#151","151","2026",,,,"national-universities","usnews.com","CO","36113","colorado-state-university","80523"
"72","24",,"3","Harrisonburg","public",,"3.3","21112",,"3721","true","true","true","James Madison University",,"https://www.usnews.com/best-colleges/james-madison-university","#151","151","2026",,"1170",,"national-universities","usnews.com","VA","31596","james-madison-university","22807"
